title,director,country,link,festival,year,distinction,reward
BOHEMIAN RHAPSODY,Bryan Singer & 1 de plus,États-Unis,/fr/fr/films/bohemian-rhapsody-2018,Critics Choice Awards,2019,Nommé,Best Actor
BOHEMIAN RHAPSODY,Bryan Singer & 1 de plus,États-Unis,/fr/fr/films/bohemian-rhapsody-2018,Critics Choice Awards,2019,Nommé,Best Costume Design
BOHEMIAN RHAPSODY,Bryan Singer & 1 de plus,États-Unis,/fr/fr/films/bohemian-rhapsody-2018,Critics Choice Awards,2019,Nommé,Best Hair & Makeup
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Academy Awards,2019,Nommé,Best Documentary Feature
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Sundance Film Festival,2018,Lauréat,U.S. Documentary Special Jury Award for Breakthrough Filmmaking
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Independent Spirit Awards,2019,Lauréat,Truer Than Fiction Award
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Independent Spirit Awards,2019,Nommé,Best Documentary
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Indiewire Critics' Poll,2018,Lauréat,Best Documentary
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Indiewire Critics' Poll,2018,Nommé,Best First Feature
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,CPH-DOX,2018,Mention Spéciale,Next
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,National Board of Review,2018,Lauréat,Top 5 Documentaries
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,San Francisco International Film Festival,2018,,Sélection Officielle
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,New York Film Critics Circle Awards,2018,Lauréat,Best Non-Fiction Film (Documentary)
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Los Angeles Film Critics Association Awards,2018,2e place,Best Documentary/Non-Fiction Film
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Los Angeles Film Critics Association Awards,2018,Lauréat,Best Editing
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Stockholm International Film Festival,2018,,Sélection Officielle
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,National Society of Film Critics Awards,2019,Lauréat,Best Non-Fiction Film
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Vancouver Film Critics Circle,2019,Lauréat,Best Documentary
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Sheffield International Documentary Festival,2018,Lauréat,New Talent Award
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Sheffield International Documentary Festival,2018,Lauréat,Doc Audience Award
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Austin Film Critics Association,2019,Nommé,Best Documentary
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Busan International Film Festival,2018,,Sélection Officielle
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,International Documentary Association,2018,Lauréat,Best Feature
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,International Documentary Association,2018,Lauréat,Best Editing
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Munich Film Festival,2018,,Sélection Officielle
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Sarasota Film Festival,2018,Lauréat,Best Documentary Feature
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Helsinki International Film Festival - Love & Anarchy,2018,,Sélection Officielle
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Zurich Film Festival,2018,Mention Spéciale,International Documentary Film
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Amsterdam International Documentary Film Festival,2018,,Sélection Officielle
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Bergen International Film Festival,2018,Lauréat,Documentaire Extraordinaire
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Viennale,2018,,Sélection Officielle
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Human Rights Watch,2019,,Sélection Officielle
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Gotham Awards,2018,Nommé,Best Documentary
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Reykjavik International Film Festival,2018,,Sélection Officielle
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Hot Docs Canadian International Documentary Festival,2018,,Sélection Officielle
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,BAMcinemafest,2018,,Sélection Officielle
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,DOXA Documentary Film Festival,2018,Lauréat,Nigel Moore Award for Youth Programming
MINDING THE GAP,Bing Liu,États-Unis,/fr/fr/films/minding-the-gap,Milwaukee International Film Festival,2018,,Sélection Officielle
SANS UN BRUIT,John Krasinski,États-Unis,/fr/fr/films/a-quiet-place-2018,Academy Awards,2019,Nommé,Best Sound Editing
SANS UN BRUIT,John Krasinski,États-Unis,/fr/fr/films/a-quiet-place-2018,SXSW Film Festival,2018,,Sélection Officielle
SANS UN BRUIT,John Krasinski,États-Unis,/fr/fr/films/a-quiet-place-2018,National Board of Review,2018,Lauréat,Top Films
SANS UN BRUIT,John Krasinski,États-Unis,/fr/fr/films/a-quiet-place-2018,BAFTA Awards,2019,Nommé,Sound
SANS UN BRUIT,John Krasinski,États-Unis,/fr/fr/films/a-quiet-place-2018,Writers Guild of America,2019,Nommé,Original Screenplay
SANS UN BRUIT,John Krasinski,États-Unis,/fr/fr/films/a-quiet-place-2018,Screen Actors Guild Awards,2019,Lauréat,Outstanding Performance by a Female Actor in a Supporting Role
SANS UN BRUIT,John Krasinski,États-Unis,/fr/fr/films/a-quiet-place-2018,Golden Globes (USA),2019,Nommé,Best Original Score
SANS UN BRUIT,John Krasinski,États-Unis,/fr/fr/films/a-quiet-place-2018,Karlovy Vary International Film Festival,2018,,Sélection Officielle
SANS UN BRUIT,John Krasinski,États-Unis,/fr/fr/films/a-quiet-place-2018,London Critics Circle Film Awards,2019,Nommé,Technical Achievement Award - Sound Design
SANS UN BRUIT,John Krasinski,États-Unis,/fr/fr/films/a-quiet-place-2018,Hugo Awards,2019,Nommé,Best Dramatic Presentation (Long Form)
SANS UN BRUIT,John Krasinski,États-Unis,/fr/fr/films/a-quiet-place-2018,AACTA International Awards,2019,Nommé,Best Screenplay
SANS UN BRUIT,John Krasinski,États-Unis,/fr/fr/films/a-quiet-place-2018,AACTA International Awards,2019,Nommé,Best Supporting Actress
SANS UN BRUIT,John Krasinski,États-Unis,/fr/fr/films/a-quiet-place-2018,Shanghai International Film Festival,2024,,Sélection Officielle
SANS UN BRUIT,John Krasinski,États-Unis,/fr/fr/films/a-quiet-place-2018,Critics Choice Awards,2019,Nommé,Best Young Actor/Actress
SANS UN BRUIT,John Krasinski,États-Unis,/fr/fr/films/a-quiet-place-2018,Critics Choice Awards,2019,Nommé,Best Original Screenplay
SANS UN BRUIT,John Krasinski,États-Unis,/fr/fr/films/a-quiet-place-2018,Critics Choice Awards,2019,Lauréat,Best Sci-Fi/Horror Movie
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Venice Film Festival,2018,,Sélection Officielle
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Academy Awards,2019,Nommé,Best Production Design
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Academy Awards,2019,Nommé,Best Sound Editing
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Academy Awards,2019,Nommé,Best Sound Mixing
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Academy Awards,2019,Lauréat,Best Visual Effects
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Toronto International Film Festival,2018,,Sélection Officielle
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,San Sebastián International Film Festival,2018,,Sélection Officielle
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Telluride Film Festival,2018,,Sélection Officielle
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,BAFTA Awards,2019,Nommé,Supporting Actress
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,BAFTA Awards,2019,Nommé,Cinematography
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,BAFTA Awards,2019,Nommé,Production Design
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,BAFTA Awards,2019,Nommé,Sound
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,BAFTA Awards,2019,Nommé,Editing
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,BAFTA Awards,2019,Nommé,Special Visual Effects
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,BAFTA Awards,2019,Nommé,Adapted Screenplay
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Golden Globes (USA),2019,Nommé,Best Performance by an Actress in a Supporting Role in any Motion Picture
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Golden Globes (USA),2019,Lauréat,Best Original Score
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Los Angeles Film Critics Association Awards,2018,2e place,Best Music Score
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,London Critics Circle Film Awards,2019,Nommé,Film of the Year
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,London Critics Circle Film Awards,2019,Nommé,Supporting Actress of the Year
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,London Critics Circle Film Awards,2019,Nommé,British/Irish Actress of the Year
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,London Critics Circle Film Awards,2019,Nommé,Technical Achievement Award - Visual Effects
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Vancouver Film Critics Circle,2019,Nommé,Best Supporting Actress
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Ghent Film Festival,2018,,Sélection Officielle
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Austin Film Critics Association,2019,Nommé,Best Supporting Actress
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Austin Film Critics Association,2019,Nommé,Best Cinematography
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Austin Film Critics Association,2019,Nommé,Best Original Score
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Austin Film Critics Association,2019,Lauréat,Best Editing
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Busan International Film Festival,2018,,Sélection Officielle
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Hamburg Film Festival,2018,,Sélection Officielle
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Zurich Film Festival,2018,,Sélection Officielle
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Viennale,2018,,Sélection Officielle
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Camerimage,2018,,Sélection Officielle
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,AACTA International Awards,2019,Nommé,Best Supporting Actress
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Critics Choice Awards,2019,Nommé,Best Visual Effects
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Critics Choice Awards,2019,Nommé,Best Supporting Actress
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Critics Choice Awards,2019,Lauréat,Best Score
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Critics Choice Awards,2019,Nommé,Best Director
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Critics Choice Awards,2019,Nommé,Best Production Design
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Critics Choice Awards,2019,Nommé,Best Adapted Screenplay
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Critics Choice Awards,2019,Nommé,Best Cinematography
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Critics Choice Awards,2019,Nommé,Best Picture
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Critics Choice Awards,2019,Lauréat,Best Editing
FIRST MAN: LE PREMIER HOMME SUR LA LUNE,Damien Chazelle,États-Unis,/fr/fr/films/first-man-a-life-of-neil-a-armstrong,Critics Choice Awards,2019,Nommé,Best Actor
FREE SOLO,Elizabeth Chai Vasarhelyi & 1 de plus,États-Unis,/fr/fr/films/free-solo,Academy Awards,2019,Lauréat,Best Documentary Feature
FREE SOLO,Elizabeth Chai Vasarhelyi & 1 de plus,États-Unis,/fr/fr/films/free-solo,Toronto International Film Festival,2018,Lauréat,Prix du public
FREE SOLO,Elizabeth Chai Vasarhelyi & 1 de plus,États-Unis,/fr/fr/films/free-solo,Telluride Film Festival,2018,,Sélection Officielle
FREE SOLO,Elizabeth Chai Vasarhelyi & 1 de plus,États-Unis,/fr/fr/films/free-solo,Indiewire Critics' Poll,2018,Nommé,Best Documentary
FREE SOLO,Elizabeth Chai Vasarhelyi & 1 de plus,États-Unis,/fr/fr/films/free-solo,National Board of Review,2018,Lauréat,Top 5 Documentaries
FREE SOLO,Elizabeth Chai Vasarhelyi & 1 de plus,États-Unis,/fr/fr/films/free-solo,BAFTA Awards,2019,Lauréat,Documentary
FREE SOLO,Elizabeth Chai Vasarhelyi & 1 de plus,États-Unis,/fr/fr/films/free-solo,Directors Guild of America,2019,Nommé,Outstanding Directorial Achievement in Documentary
FREE SOLO,Elizabeth Chai Vasarhelyi & 1 de plus,États-Unis,/fr/fr/films/free-solo,Los Angeles Film Festival,2018,,Sélection Officielle
FREE SOLO,Elizabeth Chai Vasarhelyi & 1 de plus,États-Unis,/fr/fr/films/free-solo,Vancouver Film Critics Circle,2019,Nommé,Best Documentary
FREE SOLO,Elizabeth Chai Vasarhelyi & 1 de plus,États-Unis,/fr/fr/films/free-solo,Mill Valley Film Festival,2018,Lauréat,Audience Favorite (Valley of the Docs Gold)
FREE SOLO,Elizabeth Chai Vasarhelyi & 1 de plus,États-Unis,/fr/fr/films/free-solo,Austin Film Critics Association,2019,Nommé,Best Documentary
FREE SOLO,Elizabeth Chai Vasarhelyi & 1 de plus,États-Unis,/fr/fr/films/free-solo,International Documentary Association,2018,Nommé,Best Cinematography
FREE SOLO,Elizabeth Chai Vasarhelyi & 1 de plus,États-Unis,/fr/fr/films/free-solo,International Documentary Association,2018,Nommé,Best Feature
FREE SOLO,Elizabeth Chai Vasarhelyi & 1 de plus,États-Unis,/fr/fr/films/free-solo,Hong Kong International Film Festival,2019,,Sélection Officielle
FREE SOLO,Elizabeth Chai Vasarhelyi & 1 de plus,États-Unis,/fr/fr/films/free-solo,Amsterdam International Documentary Film Festival,2018,,Sélection Officielle
FREE SOLO,Elizabeth Chai Vasarhelyi & 1 de plus,États-Unis,/fr/fr/films/free-solo,Australian Film Critics Association Awards,2020,Nommé,Best International Documentary
FREE SOLO,Elizabeth Chai Vasarhelyi & 1 de plus,États-Unis,/fr/fr/films/free-solo,Prague International Film Festival - Febiofest,2019,,Sélection Officielle
INCREDIBLES 2,Brad Bird,États-Unis,/fr/fr/films/the-incredibles-2,Academy Awards,2019,Nommé,Best Animated Feature
INCREDIBLES 2,Brad Bird,États-Unis,/fr/fr/films/the-incredibles-2,National Board of Review,2018,Lauréat,Best Animated Film
INCREDIBLES 2,Brad Bird,États-Unis,/fr/fr/films/the-incredibles-2,BAFTA Awards,2019,Nommé,Meilleur film d'animation
INCREDIBLES 2,Brad Bird,États-Unis,/fr/fr/films/the-incredibles-2,BAFTA Awards,2018,Nommé,Feature Film (Children's Award)
INCREDIBLES 2,Brad Bird,États-Unis,/fr/fr/films/the-incredibles-2,Golden Globes (USA),2019,Nommé,Best Animated Feature Film
INCREDIBLES 2,Brad Bird,États-Unis,/fr/fr/films/the-incredibles-2,New York Film Critics Circle Awards,2018,Nommé,Best Animated Feature
INCREDIBLES 2,Brad Bird,États-Unis,/fr/fr/films/the-incredibles-2,Los Angeles Film Critics Association Awards,2018,2e place,Best Animation
INCREDIBLES 2,Brad Bird,États-Unis,/fr/fr/films/the-incredibles-2,San Francisco Film Critics Circle,2018,Nommé,Best Animated Feature
INCREDIBLES 2,Brad Bird,États-Unis,/fr/fr/films/the-incredibles-2,Chicago Film Critics Association Awards,2018,Nommé,Best Animated Feature
INCREDIBLES 2,Brad Bird,États-Unis,/fr/fr/films/the-incredibles-2,Austin Film Critics Association,2019,Nommé,Best Animated Film
INCREDIBLES 2,Brad Bird,États-Unis,/fr/fr/films/the-incredibles-2,Seattle Film Critics Awards,2018,Nommé,Best Animated Feature
INCREDIBLES 2,Brad Bird,États-Unis,/fr/fr/films/the-incredibles-2,Women Film Critics Circle Awards,2018,Nommé,Best Family Film
INCREDIBLES 2,Brad Bird,États-Unis,/fr/fr/films/the-incredibles-2,Women Film Critics Circle Awards,2018,Lauréat,Best Animated Female
INCREDIBLES 2,Brad Bird,États-Unis,/fr/fr/films/the-incredibles-2,Critics Choice Awards,2019,Nommé,Best Animated Feature
INCREDIBLES 2,Brad Bird,États-Unis,/fr/fr/films/the-incredibles-2,Black Reel Awards,2019,Nommé,Outstanding Voice Performance
A STAR IS BORN,Bradley Cooper,États-Unis,/fr/fr/films/a-star-is-born-2017,Venice Film Festival,2018,Lauréat,Smithers Foundation Award - Collateral Award
A STAR IS BORN,Bradley Cooper,États-Unis,/fr/fr/films/a-star-is-born-2017,Academy Awards,2019,Lauréat,Best Original Song
A STAR IS BORN,Bradley Cooper,États-Unis,/fr/fr/films/a-star-is-born-2017,Academy Awards,2019,Nommé,Best Sound Mixing
